X,CH1,CH2,CH3,CH4,Start,Increment
0,1.36e+00,-4.00e-01,-7.80e-02,-1.28e+00,0,2.000000e-06
194,3.20e-01,-1.60e-01,-3.80e-02,-1.60e-01,
195,2.40e-01,-8.00e-02,-4.20e-02,-8.00e-02,
196,3.20e-01,-8.00e-02,-4.00e-02,-8.00e-02,
197,1.60e-01,-8.00e-02,-4.60e-02,-2.40e-01,
198,1.60e-01,-8.00e-02,-4.40e-02,-8.00e-02,
199,2.40e-01,0.00e+00,-4.60e-02,-2.40e-01,
200,2.40e-01,-4.00e-02,-4.60e-02,-1.60e-01,
201,8.00e-02,0.00e+00,-4.60e-02,-2.40e-01,
202,8.00e-02,4.00e-02,-4.60e-02,-1.60e-01,
203,8.00e-02,0.00e+00,-4.80e-02,-2.40e-01,
204,8.00e-02,4.00e-02,-4.80e-02,-2.40e-01,
205,-8.00e-02,8.00e-02,-5.20e-02,-1.60e-01,
206,-8.00e-02,1.20e-01,-5.00e-02,-1.60e-01,
207,0.00e+00,8.00e-02,-5.40e-02,-2.40e-01,
208,-8.00e-02,1.20e-01,-5.20e-02,-2.40e-01,
209,-1.60e-01,8.00e-02,-5.60e-02,-1.60e-01,
210,-2.40e-01,8.00e-02,-5.40e-02,-1.60e-01,
211,-1.60e-01,1.60e-01,-5.80e-02,-2.40e-01,
212,-1.60e-01,1.60e-01,-5.60e-02,-2.40e-01,
213,-3.20e-01,1.60e-01,-6.00e-02,-1.60e-01,
214,-3.20e-01,1.60e-01,-6.00e-02,-2.40e-01,
215,-2.40e-01,2.40e-01,-5.60e-02,-1.60e-01,
216,-2.40e-01,2.40e-01,-6.20e-02,-2.40e-01,
217,-4.80e-01,2.00e-01,-5.80e-02,-1.60e-01,
218,-4.00e-01,2.00e-01,-6.00e-02,-2.40e-01,
219,-4.00e-01,2.80e-01,-6.40e-02,-1.60e-01,
220,-4.80e-01,3.20e-01,-6.00e-02,-2.40e-01,
221,-5.60e-01,2.80e-01,-6.60e-02,-1.60e-01,
222,-4.80e-01,3.20e-01,-6.60e-02,-2.40e-01,
223,-5.60e-01,3.60e-01,-6.40e-02,-1.60e-01,
224,-5.60e-01,3.60e-01,-6.60e-02,-1.60e-01,
225,-7.20e-01,3.20e-01,-7.00e-02,-3.20e-01,
226,-6.40e-01,3.60e-01,-7.00e-02,-3.20e-01,
227,-7.20e-01,4.40e-01,-7.00e-02,-1.60e-01,
228,-6.40e-01,4.40e-01,-7.20e-02,-3.20e-01,
229,-8.00e-01,4.00e-01,-7.20e-02,-3.20e-01,
230,-8.00e-01,4.00e-01,-7.60e-02,-3.20e-01,
231,-7.20e-01,4.80e-01,-7.20e-02,-3.20e-01,
232,-9.60e-01,4.80e-01,-7.40e-02,-3.20e-01,
233,-8.80e-01,4.80e-01,-7.60e-02,-3.20e-01,
234,-8.80e-01,4.80e-01,-7.60e-02,-3.20e-01,
235,-9.60e-01,5.20e-01,-7.40e-02,-3.20e-01,
236,-1.04e+00,5.20e-01,-7.40e-02,-3.20e-01,
237,-9.60e-01,5.20e-01,-7.60e-02,-3.20e-01,
238,-9.60e-01,5.20e-01,-7.60e-02,-3.20e-01,
239,-1.04e+00,6.00e-01,-7.20e-02,-3.20e-01,
240,-1.12e+00,5.60e-01,-7.40e-02,-3.20e-01,
241,-1.20e+00,6.00e-01,-7.20e-02,-2.40e-01,
242,-1.12e+00,6.00e-01,-7.20e-02,-4.80e-01,
243,-1.12e+00,6.80e-01,-7.40e-02,-3.20e-01,
244,-1.12e+00,6.40e-01,-7.20e-02,-4.00e-01,
245,-1.28e+00,6.80e-01,-6.80e-02,-4.80e-01,
246,-1.28e+00,6.40e-01,-6.80e-02,-4.00e-01,
247,-1.28e+00,7.20e-01,-6.60e-02,-4.80e-01,
248,-1.28e+00,7.20e-01,-6.60e-02,-4.80e-01,
249,-1.44e+00,6.80e-01,-6.00e-02,-4.00e-01,
250,-1.36e+00,7.20e-01,-6.00e-02,-4.80e-01,
251,-1.44e+00,6.80e-01,-5.80e-02,-4.00e-01,
252,-1.36e+00,7.20e-01,-5.60e-02,-4.80e-01,
253,-1.52e+00,8.00e-01,-5.40e-02,-4.00e-01,
254,-1.52e+00,8.00e-01,-5.40e-02,-4.00e-01,
255,-1.52e+00,7.60e-01,-5.00e-02,-5.60e-01,
256,-1.52e+00,7.60e-01,-5.00e-02,-5.60e-01,
257,-1.60e+00,8.40e-01,-4.60e-02,-5.60e-01,
258,-1.60e+00,8.40e-01,-4.40e-02,-5.60e-01,
259,-1.68e+00,8.00e-01,-4.20e-02,-5.60e-01,
260,-1.60e+00,8.40e-01,-4.00e-02,-5.60e-01,
261,-1.68e+00,8.40e-01,-3.60e-02,-5.60e-01,
262,-1.60e+00,8.40e-01,-3.00e-02,-5.60e-01,
263,-1.76e+00,9.20e-01,-3.20e-02,-5.60e-01,
264,-1.68e+00,8.80e-01,-2.60e-02,-5.60e-01,
265,-1.76e+00,9.20e-01,-2.00e-02,-5.60e-01,
266,-1.76e+00,8.80e-01,-1.80e-02,-7.20e-01,
267,-1.76e+00,9.60e-01,-8.00e-03,-6.40e-01,
268,-1.76e+00,9.60e-01,-6.00e-03,-7.20e-01,
269,-1.76e+00,9.60e-01,4.00e-03,-6.40e-01,
270,-1.76e+00,9.60e-01,6.00e-03,-6.40e-01,
271,-1.92e+00,9.60e-01,1.40e-02,-7.20e-01,
272,-1.84e+00,9.20e-01,1.60e-02,-6.40e-01,
273,-1.92e+00,1.04e+00,2.20e-02,-7.20e-01,
274,-1.84e+00,1.00e+00,2.00e-02,-6.40e-01,
275,-1.92e+00,1.04e+00,2.00e-02,-7.20e-01,
276,-2.00e+00,1.00e+00,2.00e-02,-7.20e-01,
277,-2.00e+00,1.08e+00,2.40e-02,-6.40e-01,
278,-2.00e+00,1.08e+00,2.00e-02,-7.20e-01,
279,-2.00e+00,1.08e+00,2.40e-02,-6.40e-01,
280,-2.00e+00,1.08e+00,2.00e-02,-6.40e-01,
281,-2.00e+00,1.08e+00,2.60e-02,-8.00e-01,
282,-2.00e+00,1.08e+00,2.40e-02,-8.00e-01,
283,-2.16e+00,1.16e+00,3.00e-02,-8.80e-01,
284,-2.08e+00,1.12e+00,3.00e-02,-8.00e-01,
285,-2.16e+00,1.16e+00,3.80e-02,-8.00e-01,
286,-2.08e+00,1.12e+00,4.00e-02,-8.00e-01,
287,-2.16e+00,1.16e+00,4.40e-02,-8.00e-01,
288,-2.08e+00,1.12e+00,4.20e-02,-8.00e-01,
289,-2.24e+00,1.20e+00,4.80e-02,-8.80e-01,
290,-2.24e+00,1.16e+00,4.40e-02,-8.00e-01,
291,-2.24e+00,1.24e+00,4.80e-02,-8.80e-01,
292,-2.24e+00,1.20e+00,4.40e-02,-8.80e-01,
293,-2.24e+00,1.20e+00,4.60e-02,-8.00e-01,
294,-2.24e+00,1.20e+00,4.20e-02,-8.00e-01,
295,-2.24e+00,1.28e+00,4.40e-02,-8.00e-01,
296,-2.24e+00,1.28e+00,4.20e-02,-8.00e-01,
297,-2.40e+00,1.20e+00,4.60e-02,-8.00e-01,
298,-2.32e+00,1.28e+00,4.40e-02,-8.00e-01,
299,-2.40e+00,1.24e+00,4.80e-02,-8.00e-01,
300,-2.32e+00,1.24e+00,4.80e-02,-8.00e-01,
301,-2.40e+00,1.28e+00,5.20e-02,-8.00e-01,
302,-2.40e+00,1.24e+00,5.40e-02,-8.00e-01,
303,-2.32e+00,1.28e+00,5.60e-02,-8.00e-01,
304,-2.32e+00,1.24e+00,5.60e-02,-8.00e-01,
305,-2.40e+00,1.32e+00,6.00e-02,-8.00e-01,
306,-2.32e+00,1.24e+00,6.00e-02,-8.00e-01,
307,-2.40e+00,1.36e+00,5.60e-02,-8.80e-01,
308,-2.32e+00,1.32e+00,5.60e-02,-8.00e-01,
309,-2.48e+00,1.36e+00,5.80e-02,-8.00e-01,
310,-2.48e+00,1.36e+00,5.40e-02,-8.00e-01,
311,-2.48e+00,1.32e+00,5.60e-02,-8.00e-01,
312,-2.48e+00,1.32e+00,5.40e-02,-8.00e-01,
313,-2.48e+00,1.32e+00,5.80e-02,-8.00e-01,
314,-2.48e+00,1.36e+00,5.40e-02,-8.00e-01,
315,-2.56e+00,1.32e+00,5.80e-02,-8.00e-01,
316,-2.48e+00,1.32e+00,5.80e-02,-8.00e-01,
317,-2.48e+00,1.40e+00,6.20e-02,-8.00e-01,
318,-2.48e+00,1.32e+00,6.20e-02,-8.00e-01,
319,-2.48e+00,1.40e+00,6.60e-02,-8.00e-01,
320,-2.48e+00,1.36e+00,6.40e-02,-8.00e-01,
321,-2.56e+00,1.40e+00,6.60e-02,-8.00e-01,
322,-2.48e+00,1.36e+00,6.60e-02,-8.00e-01,
323,-2.48e+00,1.40e+00,6.40e-02,-8.00e-01,
324,-2.48e+00,1.40e+00,6.60e-02,-8.00e-01,
325,-2.48e+00,1.36e+00,6.00e-02,-8.80e-01,
326,-2.48e+00,1.40e+00,6.00e-02,-8.00e-01,
327,-2.48e+00,1.36e+00,6.40e-02,-8.00e-01,
328,-2.48e+00,1.40e+00,6.00e-02,-8.00e-01,
329,-2.48e+00,1.36e+00,6.20e-02,-8.00e-01,
330,-2.48e+00,1.36e+00,6.00e-02,-8.00e-01,
331,-2.56e+00,1.40e+00,6.40e-02,-8.80e-01,
332,-2.48e+00,1.40e+00,6.20e-02,-8.00e-01,
333,-2.48e+00,1.36e+00,6.60e-02,-8.00e-01,
334,-2.48e+00,1.40e+00,6.60e-02,-8.00e-01,
335,-2.56e+00,1.36e+00,6.80e-02,-8.00e-01,
336,-2.48e+00,1.36e+00,6.80e-02,-8.00e-01,
337,-2.56e+00,1.40e+00,6.80e-02,-8.00e-01,
338,-2.48e+00,1.36e+00,6.80e-02,-8.00e-01,
339,-2.48e+00,1.40e+00,6.60e-02,-8.00e-01,
340,-2.48e+00,1.36e+00,6.60e-02,-8.00e-01,
341,-2.48e+00,1.40e+00,6.40e-02,-8.00e-01,
342,-2.48e+00,1.36e+00,6.40e-02,-8.00e-01,
343,-2.48e+00,1.40e+00,6.00e-02,-8.00e-01,
344,-2.48e+00,1.36e+00,6.00e-02,-8.80e-01,
345,-2.48e+00,1.40e+00,6.40e-02,-8.00e-01,
346,-2.48e+00,1.36e+00,6.00e-02,-8.80e-01,
347,-2.56e+00,1.40e+00,6.40e-02,-8.00e-01,
348,-2.56e+00,1.40e+00,6.20e-02,-8.00e-01,
349,-2.48e+00,1.36e+00,6.60e-02,-8.00e-01,
350,-2.56e+00,1.40e+00,6.60e-02,-8.00e-01,
351,-2.32e+00,1.40e+00,6.80e-02,-8.00e-01,
352,-2.40e+00,1.40e+00,6.60e-02,-8.00e-01,
353,-2.32e+00,1.36e+00,7.00e-02,-8.00e-01,
354,-2.40e+00,1.36e+00,6.60e-02,-8.00e-01,
355,-2.32e+00,1.40e+00,6.40e-02,-9.60e-01,
356,-2.40e+00,1.40e+00,6.40e-02,-9.60e-01,
357,-2.32e+00,1.32e+00,6.20e-02,-9.60e-01,
358,-2.40e+00,1.36e+00,6.20e-02,-9.60e-01,
359,-2.32e+00,1.32e+00,5.80e-02,-9.60e-01,
360,-2.32e+00,1.32e+00,5.80e-02,-9.60e-01,
361,-2.40e+00,1.36e+00,6.00e-02,-9.60e-01,
362,-2.40e+00,1.32e+00,6.00e-02,-9.60e-01,
363,-2.24e+00,1.36e+00,5.80e-02,-8.80e-01,
364,-2.32e+00,1.32e+00,5.80e-02,-9.60e-01,
365,-2.24e+00,1.36e+00,6.20e-02,-8.80e-01,
366,-2.24e+00,1.32e+00,6.20e-02,-9.60e-01,
367,-2.24e+00,1.36e+00,6.00e-02,-8.80e-01,
368,-2.24e+00,1.32e+00,6.20e-02,-9.60e-01,
369,-2.24e+00,1.24e+00,5.80e-02,-8.80e-01,
370,-2.24e+00,1.32e+00,6.20e-02,-8.80e-01,
371,-2.08e+00,1.24e+00,5.60e-02,-1.04e+00,
372,-2.08e+00,1.28e+00,5.80e-02,-1.04e+00,
373,-2.16e+00,1.24e+00,5.40e-02,-1.12e+00,
374,-2.16e+00,1.28e+00,5.40e-02,-1.04e+00,
375,-2.08e+00,1.28e+00,5.00e-02,-1.12e+00,
376,-2.08e+00,1.24e+00,5.20e-02,-1.04e+00,
377,-2.16e+00,1.28e+00,5.00e-02,-1.12e+00,
378,-2.16e+00,1.28e+00,5.20e-02,-1.04e+00,
379,-2.00e+00,1.20e+00,5.00e-02,-1.04e+00,
380,-2.00e+00,1.20e+00,5.20e-02,-1.04e+00,
381,-2.00e+00,1.20e+00,4.80e-02,-1.12e+00,
382,-2.00e+00,1.20e+00,5.40e-02,-1.04e+00,
383,-2.00e+00,1.24e+00,5.00e-02,-1.12e+00,
384,-2.00e+00,1.20e+00,5.20e-02,-1.04e+00,
385,-1.84e+00,1.24e+00,4.80e-02,-1.20e+00,
386,-1.92e+00,1.20e+00,5.20e-02,-1.20e+00,
387,-1.84e+00,1.12e+00,4.60e-02,-1.12e+00,
388,-1.92e+00,1.16e+00,4.80e-02,-1.20e+00,
389,-1.84e+00,1.12e+00,4.40e-02,-1.20e+00,
